Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,165.16000366210938,166.02000427246094,164.8800048828125,165.6999969482422,165.6999969482422,162300
2023-07-27,165.8699951171875,166.72999572753906,165.3800048828125,165.42999267578125,165.42999267578125,182200
2023-07-28,167.10000610351562,167.8000030517578,166.69000244140625,167.14999389648438,167.14999389648438,292200
2023-07-31,168.0,168.57000732421875,167.80999755859375,168.24000549316406,168.24000549316406,201300
2023-08-01,171.1199951171875,172.36000061035156,170.5500030517578,171.83999633789062,171.83999633789062,526000
2023-08-02,173.9600067138672,175.3699951171875,173.19000244140625,173.85000610351562,173.85000610351562,420200
2023-08-03,168.42999267578125,168.6999969482422,166.74000549316406,168.57000732421875,168.57000732421875,421600
2023-08-04,171.69000244140625,172.41000366210938,170.64999389648438,170.7899932861328,170.7899932861328,207200
2023-08-07,172.3300018310547,173.38999938964844,171.8000030517578,173.38999938964844,173.38999938964844,230600
2023-08-08,169.3800048828125,170.35000610351562,168.38999938964844,170.2899932861328,170.2899932861328,431700
2023-08-09,167.9199981689453,168.36000061035156,166.41000366210938,167.22999572753906,167.22999572753906,320100
2023-08-10,169.5500030517578,169.72000122070312,167.2100067138672,167.66000366210938,167.66000366210938,192500
2023-08-11,167.3699951171875,167.63999938964844,166.64999389648438,167.27999877929688,167.27999877929688,146700
2023-08-14,165.58999633789062,167.10000610351562,165.19000244140625,166.6999969482422,166.6999969482422,232500
2023-08-15,165.92999267578125,165.92999267578125,164.8800048828125,165.38999938964844,165.38999938964844,197400
2023-08-16,162.74000549316406,163.9199981689453,162.0,162.24000549316406,162.24000549316406,330700
2023-08-17,163.55999755859375,164.00999450683594,162.1699981689453,162.27999877929688,162.27999877929688,240600
2023-08-18,160.83999633789062,162.1999969482422,160.3800048828125,161.8699951171875,161.8699951171875,273900
2023-08-21,162.16000366210938,163.2100067138672,162.0,162.7899932861328,162.7899932861328,197000
2023-08-22,165.83999633789062,166.44000244140625,164.89999389648438,164.99000549316406,164.99000549316406,157700
2023-08-23,165.42999267578125,166.0800018310547,165.11000061035156,165.91000366210938,165.91000366210938,189700
2023-08-24,164.52000427246094,165.02999877929688,162.77999877929688,162.77999877929688,162.77999877929688,243400
2023-08-25,164.27000427246094,165.11000061035156,163.44000244140625,164.4600067138672,164.4600067138672,112000
2023-08-28,166.33999633789062,167.36000061035156,166.22000122070312,167.25,167.25,174800
2023-08-29,165.55999755859375,167.58999633789062,165.4499969482422,167.38999938964844,167.38999938964844,165000
2023-08-30,168.08999633789062,168.77999877929688,167.60000610351562,168.0500030517578,168.0500030517578,180200
2023-08-31,171.9499969482422,172.5,171.6300048828125,172.1300048828125,172.1300048828125,558600
2023-09-01,173.91000366210938,173.91000366210938,171.9199981689453,172.5399932861328,172.5399932861328,169900
2023-09-05,175.0500030517578,175.83999633789062,174.6300048828125,175.3699951171875,175.3699951171875,311600
2023-09-06,179.7100067138672,179.8800048828125,178.1300048828125,178.8300018310547,178.8300018310547,375600
2023-09-07,178.35000610351562,179.19000244140625,177.8000030517578,178.8699951171875,178.8699951171875,260700
2023-09-08,176.4199981689453,177.52999877929688,176.4199981689453,177.1300048828125,177.1300048828125,158900
2023-09-11,177.92999267578125,179.1199951171875,177.72000122070312,178.6699981689453,178.6699981689453,235900
2023-09-12,180.22999572753906,181.86000061035156,180.0,181.27999877929688,181.27999877929688,266900
2023-09-13,183.75999450683594,184.35000610351562,183.3800048828125,183.97999572753906,183.97999572753906,264300
2023-09-14,186.5,188.0500030517578,186.25,187.97999572753906,187.97999572753906,360500
2023-09-15,190.6699981689453,190.86000061035156,188.9499969482422,189.1999969482422,189.1999969482422,393600
2023-09-18,188.66000366210938,189.0500030517578,187.75,188.9600067138672,188.9600067138672,211200
2023-09-19,194.4600067138672,195.64999389648438,194.11000061035156,195.0399932861328,195.0399932861328,468300
2023-09-20,190.14999389648438,192.52000427246094,188.50999450683594,188.75,188.75,477800
2023-09-21,187.19000244140625,187.32000732421875,185.85000610351562,186.3000030517578,186.3000030517578,328100
2023-09-22,188.44000244140625,189.14999389648438,186.9499969482422,187.10000610351562,187.10000610351562,396400
2023-09-25,185.0,185.27000427246094,183.77000427246094,184.83999633789062,184.83999633789062,348500
2023-09-26,181.2100067138672,182.6999969482422,180.11000061035156,180.5,180.5,451900
2023-09-27,183.25999450683594,184.4199981689453,181.1699981689453,182.38999938964844,182.38999938964844,398600
2023-09-28,180.52999877929688,182.8699951171875,179.8300018310547,182.4199981689453,182.4199981689453,278100
2023-09-29,180.52999877929688,181.14999389648438,179.25999450683594,179.75,179.75,222200
2023-10-02,179.3000030517578,179.60000610351562,177.58999633789062,178.4600067138672,178.4600067138672,236100
2023-10-03,173.32000732421875,174.42999267578125,172.82000732421875,173.64999389648438,173.64999389648438,447400
2023-10-04,167.1699981689453,170.19000244140625,166.9199981689453,169.4499969482422,169.4499969482422,861700
2023-10-05,173.82000732421875,174.36000061035156,172.16000366210938,173.0399932861328,173.0399932861328,485900
2023-10-06,172.64999389648438,173.6999969482422,169.91000366210938,173.17999267578125,173.17999267578125,366200
2023-10-09,172.5,174.1699981689453,171.97000122070312,174.1199951171875,174.1199951171875,138200
2023-10-10,176.5,177.50999450683594,176.0,177.14999389648438,177.14999389648438,240400
2023-10-11,178.3800048828125,178.57000732421875,177.0,178.02999877929688,178.02999877929688,146700
2023-10-12,182.5800018310547,182.9600067138672,180.47999572753906,181.60000610351562,181.60000610351562,344000
2023-10-13,179.1300048828125,179.47000122070312,177.07000732421875,177.67999267578125,177.67999267578125,273400
2023-10-16,178.19000244140625,179.6199951171875,178.19000244140625,179.10000610351562,179.10000610351562,197700
2023-10-17,177.80999755859375,179.67999267578125,177.6300048828125,178.22000122070312,178.22000122070312,561400
2023-10-18,177.14999389648438,177.75,175.64999389648438,175.97999572753906,175.97999572753906,252100
2023-10-19,176.6199951171875,176.8800048828125,174.44000244140625,174.6999969482422,174.6999969482422,313000
2023-10-20,174.52999877929688,174.8000030517578,173.22999572753906,173.47999572753906,173.47999572753906,196600
2023-10-23,173.0500030517578,175.0500030517578,172.47999572753906,173.80999755859375,173.80999755859375,182000
2023-10-24,173.22000122070312,174.5,173.2100067138672,174.1199951171875,174.1199951171875,185200
2023-10-25,176.24000549316406,176.8800048828125,175.0399932861328,175.17999267578125,175.17999267578125,237900
2023-10-26,172.9600067138672,173.55999755859375,171.3699951171875,171.61000061035156,171.61000061035156,214900
2023-10-27,175.35000610351562,175.49000549316406,172.27000427246094,172.80999755859375,172.80999755859375,283200
2023-10-30,172.27000427246094,172.92999267578125,170.49000549316406,171.39999389648438,171.39999389648438,251900
2023-10-31,174.0399932861328,175.22000122070312,173.60000610351562,175.17999267578125,175.17999267578125,334400
2023-11-01,180.89999389648438,186.35000610351562,180.6300048828125,185.77999877929688,185.77999877929688,711100
2023-11-02,184.9600067138672,186.72000122070312,183.3699951171875,186.5500030517578,186.5500030517578,418900
2023-11-03,187.5500030517578,189.8699951171875,187.5500030517578,189.58999633789062,189.58999633789062,310600
2023-11-06,190.22999572753906,190.55999755859375,189.0399932861328,189.64999389648438,189.64999389648438,223600
2023-11-07,188.52000427246094,189.6199951171875,187.55999755859375,189.57000732421875,189.57000732421875,254100
2023-11-08,184.67999267578125,184.82000732421875,182.82000732421875,183.4199981689453,183.4199981689453,393900
2023-11-09,186.47000122070312,186.94000244140625,183.8800048828125,184.22000122070312,184.22000122070312,225000
2023-11-10,185.69000244140625,187.10000610351562,184.1300048828125,187.0,187.0,209100
2023-11-13,185.50999450683594,188.0,185.17999267578125,187.74000549316406,187.74000549316406,246500
2023-11-14,190.38999938964844,192.11000061035156,189.5800018310547,192.0800018310547,192.0800018310547,453400
2023-11-15,189.0,190.4600067138672,188.83999633789062,189.11000061035156,189.11000061035156,296400
2023-11-16,190.25999450683594,190.82000732421875,189.52999877929688,190.39999389648438,190.39999389648438,171700
2023-11-17,191.9199981689453,193.42999267578125,191.83999633789062,193.36000061035156,193.36000061035156,255500
2023-11-20,186.77000427246094,188.52999877929688,185.82000732421875,187.67999267578125,187.67999267578125,514000
2023-11-21,185.25,185.38999938964844,181.50999450683594,183.2100067138672,183.2100067138672,586600
2023-11-22,184.17999267578125,184.58999633789062,183.39999389648438,184.22999572753906,184.22999572753906,184500
2023-11-24,187.44000244140625,188.5,187.1699981689453,188.3000030517578,188.3000030517578,214000
2023-11-27,186.10000610351562,186.9600067138672,186.10000610351562,186.61000061035156,186.61000061035156,245400
2023-11-28,185.80999755859375,187.32000732421875,185.80999755859375,187.16000366210938,187.16000366210938,228400
2023-11-29,190.61000061035156,191.24000549316406,189.3800048828125,189.50999450683594,189.50999450683594,318700
2023-11-30,189.52999877929688,190.0,189.1300048828125,189.77999877929688,189.77999877929688,189400
2023-12-01,190.77000427246094,192.80999755859375,190.3699951171875,192.74000549316406,192.74000549316406,237500
2023-12-04,188.33999633789062,189.11000061035156,187.0500030517578,187.3699951171875,187.3699951171875,331200
2023-12-05,187.6999969482422,188.97999572753906,187.5,187.99000549316406,187.99000549316406,199600
2023-12-06,191.58999633789062,192.89999389648438,189.80999755859375,189.88999938964844,189.88999938964844,326700
2023-12-07,190.42999267578125,190.75999450683594,187.91000366210938,190.24000549316406,190.24000549316406,281400
2023-12-08,186.17999267578125,187.58999633789062,185.60000610351562,187.27999877929688,187.27999877929688,471100
2023-12-11,186.80999755859375,187.7100067138672,186.27999877929688,187.0800018310547,187.0800018310547,284600
2023-12-12,184.75999450683594,185.2100067138672,184.0500030517578,184.8000030517578,184.8000030517578,274300
2023-12-13,184.00999450683594,186.2899932861328,183.02999877929688,185.47999572753906,185.47999572753906,349500
2023-12-14,181.8800048828125,184.77000427246094,181.61000061035156,183.4199981689453,183.4199981689453,521500
2023-12-15,182.80999755859375,183.0399932861328,180.58999633789062,180.6199951171875,180.6199951171875,375300
2023-12-18,183.8699951171875,184.19000244140625,182.8800048828125,183.27999877929688,183.27999877929688,294900
2023-12-19,184.8000030517578,185.10000610351562,183.89999389648438,183.9499969482422,183.9499969482422,201000
2023-12-20,180.4499969482422,182.5399932861328,179.8800048828125,179.94000244140625,179.94000244140625,429400
2023-12-21,178.77999877929688,181.24000549316406,178.5800018310547,180.86000061035156,180.86000061035156,347200
2023-12-22,178.05999755859375,179.24000549316406,178.0,178.52999877929688,178.52999877929688,322800
2023-12-26,178.52999877929688,180.3699951171875,178.52999877929688,179.85000610351562,179.85000610351562,198500
2023-12-27,180.3800048828125,181.11000061035156,180.0800018310547,180.72000122070312,180.72000122070312,195500
2023-12-28,181.02000427246094,181.69000244140625,180.9499969482422,181.11000061035156,181.11000061035156,243000
2023-12-29,183.1300048828125,183.8800048828125,182.36000061035156,183.3800048828125,183.3800048828125,223200
2024-01-02,182.14999389648438,182.89999389648438,181.16000366210938,181.3699951171875,181.3699951171875,243700
2024-01-03,180.83999633789062,182.47000122070312,180.07000732421875,181.5500030517578,181.5500030517578,273500
2024-01-04,183.08999633789062,184.1999969482422,182.72999572753906,182.97000122070312,182.97000122070312,273100
2024-01-05,186.0,188.7100067138672,185.63999938964844,187.07000732421875,187.07000732421875,336100
2024-01-08,187.5,188.16000366210938,186.42999267578125,187.88999938964844,187.88999938964844,359400
2024-01-09,186.52999877929688,186.66000366210938,185.2899932861328,185.99000549316406,185.99000549316406,254700
2024-01-10,190.0,192.80999755859375,189.57000732421875,192.72000122070312,192.72000122070312,458100
2024-01-11,195.30999755859375,196.47999572753906,193.77999877929688,194.9499969482422,194.9499969482422,361800
2024-01-12,195.05999755859375,195.97999572753906,194.8000030517578,195.67999267578125,195.67999267578125,208000
2024-01-16,195.2899932861328,196.5,194.5,195.60000610351562,195.60000610351562,273600
2024-01-17,193.25999450683594,194.38999938964844,193.02999877929688,194.13999938964844,194.13999938964844,231900
2024-01-18,199.42999267578125,200.27000427246094,198.2899932861328,200.0800018310547,200.0800018310547,413100
2024-01-19,200.10000610351562,200.6999969482422,198.85000610351562,200.6699981689453,200.6699981689453,286400
2024-01-22,201.24000549316406,201.9499969482422,200.39999389648438,201.4199981689453,201.4199981689453,369600
2024-01-23,200.67999267578125,202.0,200.67999267578125,201.39999389648438,201.39999389648438,229000
2024-01-24,200.8699951171875,201.67999267578125,200.36000061035156,200.72000122070312,200.72000122070312,314500
2024-01-25,200.7100067138672,200.72999572753906,198.64999389648438,199.55999755859375,199.55999755859375,194700
2024-01-26,197.24000549316406,198.2100067138672,197.07000732421875,198.05999755859375,198.05999755859375,194200
2024-01-29,199.67999267578125,201.85000610351562,199.0800018310547,201.66000366210938,201.66000366210938,281100
2024-01-30,202.00999450683594,202.41000366210938,201.50999450683594,201.85000610351562,201.85000610351562,144300
2024-01-31,202.27999877929688,202.35000610351562,199.2899932861328,199.6999969482422,199.6999969482422,298000
2024-02-01,200.6300048828125,202.35000610351562,199.80999755859375,202.17999267578125,202.17999267578125,168600
2024-02-02,200.89999389648438,202.63999938964844,200.5399932861328,202.5399932861328,202.5399932861328,241200
2024-02-05,202.2899932861328,203.17999267578125,201.41000366210938,203.02999877929688,203.02999877929688,329700
2024-02-06,211.8699951171875,221.77000427246094,211.82000732421875,218.86000061035156,218.86000061035156,1137700
2024-02-07,222.33999633789062,224.02000427246094,220.86000061035156,223.0500030517578,223.0500030517578,492700
2024-02-08,225.32000732421875,226.39999389648438,223.8300018310547,226.30999755859375,226.30999755859375,323000
2024-02-09,223.82000732421875,225.13999938964844,223.75,224.4600067138672,224.4600067138672,239100
2024-02-12,223.82000732421875,226.8699951171875,223.55999755859375,225.86000061035156,225.86000061035156,246300
2024-02-13,227.58999633789062,232.55999755859375,227.3000030517578,231.0,231.0,733400
2024-02-14,226.0,227.16000366210938,224.47999572753906,227.02999877929688,227.02999877929688,342400
2024-02-15,226.13999938964844,228.63999938964844,226.13999938964844,228.5399932861328,228.5399932861328,239000
2024-02-16,227.8300018310547,228.5399932861328,226.6300048828125,227.36000061035156,227.36000061035156,241900
2024-02-20,227.77999877929688,228.4600067138672,225.5800018310547,226.77000427246094,226.77000427246094,298500
2024-02-21,227.22000122070312,227.66000366210938,225.8000030517578,227.08999633789062,227.08999633789062,430600
2024-02-22,234.1699981689453,235.14999389648438,233.00999450683594,234.4499969482422,234.4499969482422,461300
2024-02-23,235.0,235.75999450683594,234.33999633789062,235.0,235.0,279000
2024-02-26,237.58999633789062,238.77999877929688,236.5399932861328,238.1300048828125,238.1300048828125,332900
2024-02-27,238.19000244140625,238.83999633789062,236.58999633789062,238.0399932861328,238.0399932861328,301000
